    1       0.000       0.000       0.000
    2       2.000       0.000       0.000
    3       4.000       0.000       0.000
    4       6.000       0.000       0.000
    5       8.000     788.000      28.071
    6      10.000    1284.000      35.833
    7      12.000    1797.000      42.391
    8      14.000    2735.000      52.297
    9      16.000    4039.000      63.553
   10      18.000    5615.000      74.933
   11      20.000    7692.000      87.704
   12      22.000    9758.000      98.783
   13      24.000   11495.000     107.215
   14      26.000   13791.000     117.435
   15      28.000   15215.000     123.349
   16      30.000   16976.000     130.292
   17      32.000   17810.000     133.454
   18      34.000   18788.000     137.069
   19      36.000   18958.000     137.688
   20      38.000   18644.000     136.543
   21      40.000   18221.000     134.985
   22      42.000   17448.000     132.091
   23      44.000   16773.000     129.511
   24      46.000   16120.000     126.965
   25      48.000   15186.000     123.231
   26      50.000   14313.000     119.637
   27      52.000   13323.000     115.425
   28      54.000   11976.000     109.435
   29      56.000   11395.000     106.747
   30      58.000   10337.000     101.671
   31      60.000    9484.000      97.386
   32      62.000    8765.000      93.622
   33      64.000    8054.000      89.744
   34      66.000    7522.000      86.729
   35      68.000    6710.000      81.915
   36      70.000    6176.000      78.588
   37      72.000    5551.000      74.505
   38      74.000    5290.000      72.732
   39      76.000    4711.000      68.637
   40      78.000    4245.000      65.154
   41      80.000    4015.000      63.364
   42      82.000    3770.000      61.400
   43      84.000    3461.000      58.830
   44      86.000    3161.000      56.223
   45      88.000    2904.000      53.889
   46      90.000    2589.000      50.882
   47      92.000    2501.000      50.010
   48      94.000    2274.000      47.686
   49      96.000    2165.000      46.530
   50      98.000    1913.000      43.738
   51     100.000    1874.000      43.290
   52     102.000    1725.000      41.533
   53     104.000    1607.000      40.087
   54     106.000    1558.000      39.472
   55     108.000    1432.000      37.842
   56     110.000    1359.000      36.865
   57     112.000    1267.000      35.595
   58     114.000    1166.000      34.147
   59     116.000    1152.000      33.941
   60     118.000    1126.000      33.556
   61     120.000     984.000      31.369
   62     122.000     987.000      31.417
   63     124.000     868.000      29.462
   64     126.000     865.000      29.411
   65     128.000     829.000      28.792
   66     130.000     774.000      27.821
   67     132.000     745.000      27.295
   68     134.000     729.000      27.000
   69     136.000     674.000      25.962
   70     138.000     605.000      24.597
   71     140.000     606.000      24.617
   72     142.000     616.000      24.819
   73     144.000     576.000      24.000
   74     146.000     484.000      22.000
   75     148.000     487.000      22.068
   76     150.000     474.000      21.772
   77     152.000     462.000      21.494
   78     154.000     484.000      22.000
   79     156.000     400.000      20.000
   80     158.000     384.000      19.596
