  625  0.1546E+04  13.932  0.5633E-04  0.1159E-01  0.1583E+02
  627  0.1580E+04  14.237  0.6324E-04  0.1356E-01  0.1888E+02
  629  0.1615E+04  14.548  0.7076E-04  0.1581E-01  0.2246E+02
  631  0.1650E+04  14.867  0.7890E-04  0.1838E-01  0.2664E+02
  633  0.1686E+04  15.193  0.8766E-04  0.2131E-01  0.3150E+02
  635  0.1723E+04  15.525  0.9706E-04  0.2463E-01  0.3714E+02
  637  0.1761E+04  15.865  0.1071E-03  0.2839E-01  0.4365E+02
  639  0.1800E+04  16.213  0.1177E-03  0.3262E-01  0.5114E+02
  641  0.1839E+04  16.568  0.1289E-03  0.3737E-01  0.5973E+02
  643  0.1879E+04  16.930  0.1406E-03  0.4267E-01  0.6954E+02
  645  0.1920E+04  17.301  0.1528E-03  0.4858E-01  0.8071E+02
  647  0.1962E+04  17.680  0.1653E-03  0.5514E-01  0.9337E+02
  649  0.2005E+04  18.067  0.1783E-03  0.6238E-01  0.1077E+03
  651  0.2049E+04  18.463  0.1914E-03  0.7036E-01  0.1237E+03
  653  0.2094E+04  18.867  0.2047E-03  0.7910E-01  0.1418E+03
  655  0.2140E+04  19.280  0.2180E-03  0.8864E-01  0.1619E+03
  657  0.2187E+04  19.702  0.2312E-03  0.9901E-01  0.1842E+03
  659  0.2235E+04  20.134  0.2442E-03  0.1102E+00  0.2089E+03
  661  0.2284E+04  20.575  0.2568E-03  0.1223E+00  0.2361E+03
  663  0.2334E+04  21.025  0.2688E-03  0.1353E+00  0.2659E+03
  665  0.2385E+04  21.486  0.2802E-03  0.1492E+00  0.2985E+03
  667  0.2437E+04  21.956  0.2907E-03  0.1640E+00  0.3339E+03
  669  0.2490E+04  22.437  0.3003E-03  0.1796E+00  0.3723E+03
  671  0.2545E+04  22.928  0.3088E-03  0.1961E+00  0.4136E+03
  673  0.2601E+04  23.430  0.3160E-03  0.2135E+00  0.4579E+03
  675  0.2658E+04  23.943  0.3220E-03  0.2315E+00  0.5052E+03
  677  0.2716E+04  24.468  0.3265E-03  0.2504E+00  0.5555E+03
  679  0.2775E+04  25.003  0.3295E-03  0.2698E+00  0.6086E+03
  681  0.2836E+04  25.551  0.3310E-03  0.2899E+00  0.6646E+03
  683  0.2898E+04  26.110  0.3310E-03  0.3104E+00  0.7232E+03
  685  0.2962E+04  26.682  0.3294E-03  0.3314E+00  0.7844E+03
  687  0.3027E+04  27.266  0.3262E-03  0.3527E+00  0.8478E+03
  689  0.3093E+04  27.863  0.3216E-03  0.3743E+00  0.9134E+03
  691  0.3161E+04  28.473  0.3156E-03  0.3960E+00  0.9809E+03
  693  0.3230E+04  29.097  0.3084E-03  0.4177E+00  0.1050E+04
  695  0.3300E+04  29.734  0.3000E-03  0.4394E+00  0.1120E+04
  697  0.3373E+04  30.385  0.2905E-03  0.4609E+00  0.1192E+04
  699  0.3447E+04  31.051  0.2802E-03  0.4821E+00  0.1264E+04
  701  0.3522E+04  31.730  0.2693E-03  0.5031E+00  0.1336E+04
  703  0.3599E+04  32.425  0.2578E-03  0.5236E+00  0.1409E+04
  705  0.3678E+04  33.135  0.2460E-03  0.5437E+00  0.1482E+04
  707  0.3759E+04  33.861  0.2340E-03  0.5633E+00  0.1554E+04
  709  0.3841E+04  34.602  0.2219E-03  0.5823E+00  0.1626E+04
  711  0.3925E+04  35.360  0.2100E-03  0.6007E+00  0.1697E+04
  713  0.4011E+04  36.134  0.1983E-03  0.6185E+00  0.1767E+04
  715  0.4099E+04  36.925  0.1869E-03  0.6357E+00  0.1836E+04
  717  0.4188E+04  37.734  0.1759E-03  0.6522E+00  0.1905E+04
  719  0.4280E+04  38.560  0.1654E-03  0.6681E+00  0.1971E+04
  721  0.4374E+04  39.405  0.1555E-03  0.6833E+00  0.2037E+04
  723  0.4470E+04  40.268  0.1460E-03  0.6980E+00  0.2102E+04
  725  0.4568E+04  41.149  0.1371E-03  0.7121E+00  0.2165E+04
  727  0.4668E+04  42.050  0.1286E-03  0.7256E+00  0.2227E+04
  729  0.4770E+04  42.971  0.1207E-03  0.7385E+00  0.2288E+04
  731  0.4874E+04  43.912  0.1132E-03  0.7509E+00  0.2347E+04
  733  0.4981E+04  44.874  0.1061E-03  0.7628E+00  0.2405E+04
  735  0.5090E+04  45.856  0.9947E-04  0.7742E+00  0.2462E+04
  737  0.5201E+04  46.860  0.9317E-04  0.7851E+00  0.2518E+04
  739  0.5315E+04  47.886  0.8719E-04  0.7955E+00  0.2573E+04
  741  0.5432E+04  48.935  0.8153E-04  0.8055E+00  0.2626E+04
  743  0.5551E+04  50.007  0.7615E-04  0.8150E+00  0.2678E+04
  745  0.5672E+04  51.102  0.7104E-04  0.8241E+00  0.2729E+04
  747  0.5796E+04  52.221  0.6620E-04  0.8328E+00  0.2778E+04
  749  0.5923E+04  53.364  0.6162E-04  0.8411E+00  0.2826E+04
  751  0.6053E+04  54.533  0.5728E-04  0.8489E+00  0.2873E+04
  753  0.6186E+04  55.727  0.5319E-04  0.8564E+00  0.2919E+04
  755  0.6321E+04  56.947  0.4934E-04  0.8634E+00  0.2963E+04
  757  0.6460E+04  58.194  0.4572E-04  0.8701E+00  0.3005E+04
  759  0.6601E+04  59.468  0.4234E-04  0.8765E+00  0.3046E+04
  761  0.6746E+04  60.770  0.3918E-04  0.8825E+00  0.3086E+04
  763  0.6893E+04  62.101  0.3624E-04  0.8882E+00  0.3125E+04
  765  0.7044E+04  63.461  0.3350E-04  0.8935E+00  0.3162E+04
  767  0.7198E+04  64.850  0.3096E-04  0.8986E+00  0.3198E+04
  769  0.7356E+04  66.271  0.2861E-04  0.9034E+00  0.3232E+04
  771  0.7517E+04  67.722  0.2642E-04  0.9079E+00  0.3266E+04
  773  0.7682E+04  69.205  0.2441E-04  0.9122E+00  0.3298E+04
  775  0.7850E+04  70.720  0.2254E-04  0.9162E+00  0.3329E+04
  777  0.8022E+04  72.269  0.2082E-04  0.9200E+00  0.3359E+04
  779  0.8197E+04  73.851  0.1923E-04  0.9236E+00  0.3388E+04
  781  0.8377E+04  75.468  0.1776E-04  0.9270E+00  0.3416E+04
  783  0.8560E+04  77.121  0.1641E-04  0.9302E+00  0.3443E+04
  785  0.8748E+04  78.809  0.1517E-04  0.9332E+00  0.3469E+04
  787  0.8939E+04  80.535  0.1402E-04  0.9360E+00  0.3494E+04
  789  0.9135E+04  82.299  0.1297E-04  0.9387E+00  0.3518E+04
  791  0.9335E+04  84.101  0.1200E-04  0.9413E+00  0.3541E+04
  793  0.9540E+04  85.942  0.1110E-04  0.9437E+00  0.3564E+04
  795  0.9748E+04  87.824  0.1028E-04  0.9459E+00  0.3586E+04
  797  0.9962E+04  89.747  0.9526E-05  0.9481E+00  0.3607E+04
  799  0.1018E+05  91.712  0.8832E-05  0.9501E+00  0.3627E+04
  801  0.1040E+05  93.721  0.8193E-05  0.9521E+00  0.3647E+04
  803  0.1063E+05  95.773  0.7605E-05  0.9539E+00  0.3666E+04
  805  0.1086E+05  97.870  0.7064E-05  0.9556E+00  0.3685E+04
  807  0.1110E+05 100.013  0.6566E-05  0.9573E+00  0.3703E+04
  809  0.1134E+05 102.203  0.6108E-05  0.9588E+00  0.3720E+04
  811  0.1159E+05 104.441  0.5685E-05  0.9603E+00  0.3737E+04
  813  0.1185E+05 106.728  0.5295E-05  0.9618E+00  0.3754E+04
  815  0.1211E+05 109.065  0.4936E-05  0.9631E+00  0.3770E+04
  817  0.1237E+05 111.453  0.4604E-05  0.9644E+00  0.3786E+04
  819  0.1264E+05 113.894  0.4298E-05  0.9656E+00  0.3801E+04
  821  0.1292E+05 116.388  0.4015E-05  0.9668E+00  0.3816E+04
  823  0.1320E+05 118.936  0.3753E-05  0.9679E+00  0.3830E+04
  825  0.1349E+05 121.541  0.3511E-05  0.9690E+00  0.3844E+04
  827  0.1379E+05 124.202  0.3286E-05  0.9700E+00  0.3858E+04
  829  0.1409E+05 126.922  0.3078E-05  0.9710E+00  0.3872E+04
  831  0.1440E+05 129.701  0.2885E-05  0.9719E+00  0.3885E+04
  833  0.1471E+05 132.541  0.2706E-05  0.9728E+00  0.3898E+04
  835  0.1503E+05 135.443  0.2540E-05  0.9737E+00  0.3911E+04
  837  0.1536E+05 138.409  0.2385E-05  0.9745E+00  0.3923E+04
  839  0.1570E+05 141.440  0.2241E-05  0.9753E+00  0.3935E+04
  841  0.1604E+05 144.537  0.2106E-05  0.9760E+00  0.3947E+04
  843  0.1639E+05 147.702  0.1981E-05  0.9768E+00  0.3959E+04
  845  0.1675E+05 150.936  0.1865E-05  0.9775E+00  0.3970E+04
  847  0.1712E+05 154.241  0.1756E-05  0.9781E+00  0.3982E+04
  849  0.1750E+05 157.619  0.1654E-05  0.9788E+00  0.3993E+04
  851  0.1788E+05 161.070  0.1559E-05  0.9794E+00  0.4004E+04
  853  0.1827E+05 164.597  0.1470E-05  0.9800E+00  0.4015E+04
  855  0.1867E+05 168.201  0.1387E-05  0.9806E+00  0.4025E+04
  857  0.1908E+05 171.885  0.1309E-05  0.9811E+00  0.4036E+04
  859  0.1950E+05 175.648  0.1236E-05  0.9817E+00  0.4046E+04
  861  0.1992E+05 179.494  0.1168E-05  0.9822E+00  0.4056E+04
  863  0.2036E+05 183.425  0.1104E-05  0.9827E+00  0.4067E+04
  865  0.2081E+05 187.441  0.1043E-05  0.9832E+00  0.4076E+04
  867  0.2126E+05 191.546  0.9867E-06  0.9837E+00  0.4086E+04
  869  0.2173E+05 195.740  0.9334E-06  0.9841E+00  0.4096E+04
  871  0.2220E+05 200.026  0.8834E-06  0.9845E+00  0.4106E+04
  873  0.2269E+05 204.406  0.8362E-06  0.9850E+00  0.4115E+04
  875  0.2319E+05 208.882  0.7919E-06  0.9854E+00  0.4124E+04
  877  0.2369E+05 213.456  0.7502E-06  0.9858E+00  0.4134E+04
  879  0.2421E+05 218.130  0.7108E-06  0.9862E+00  0.4143E+04
  881  0.2474E+05 222.907  0.6737E-06  0.9865E+00  0.4152E+04
  883  0.2528E+05 227.788  0.6388E-06  0.9869E+00  0.4161E+04
