  473  0.2981E+03   2.686  0.2597E-03  0.2128E-01  0.5086E+01
  475  0.3046E+03   2.745  0.2706E-03  0.2299E-01  0.5599E+01
  477  0.3113E+03   2.805  0.2819E-03  0.2482E-01  0.6158E+01
  479  0.3181E+03   2.866  0.2936E-03  0.2676E-01  0.6766E+01
  481  0.3251E+03   2.929  0.3059E-03  0.2883E-01  0.7427E+01
  483  0.3322E+03   2.993  0.3186E-03  0.3103E-01  0.8146E+01
  485  0.3395E+03   3.058  0.3318E-03  0.3337E-01  0.8928E+01
  487  0.3469E+03   3.125  0.3455E-03  0.3586E-01  0.9779E+01
  489  0.3545E+03   3.194  0.3597E-03  0.3851E-01  0.1070E+02
  491  0.3623E+03   3.264  0.3742E-03  0.4133E-01  0.1171E+02
  493  0.3702E+03   3.335  0.3892E-03  0.4433E-01  0.1280E+02
  495  0.3783E+03   3.408  0.4044E-03  0.4752E-01  0.1399E+02
  497  0.3866E+03   3.483  0.4199E-03  0.5090E-01  0.1527E+02
  499  0.3951E+03   3.559  0.4356E-03  0.5449E-01  0.1667E+02
  501  0.4037E+03   3.637  0.4514E-03  0.5829E-01  0.1818E+02
  503  0.4126E+03   3.717  0.4673E-03  0.6232E-01  0.1981E+02
  505  0.4216E+03   3.798  0.4832E-03  0.6657E-01  0.2158E+02
  507  0.4308E+03   3.881  0.4990E-03  0.7107E-01  0.2349E+02
  509  0.4403E+03   3.966  0.5148E-03  0.7582E-01  0.2554E+02
  511  0.4499E+03   4.053  0.5306E-03  0.8082E-01  0.2776E+02
  513  0.4598E+03   4.142  0.5462E-03  0.8608E-01  0.3014E+02
  515  0.4698E+03   4.233  0.5618E-03  0.9162E-01  0.3270E+02
  517  0.4801E+03   4.325  0.5774E-03  0.9744E-01  0.3545E+02
  519  0.4906E+03   4.420  0.5928E-03  0.1036E+00  0.3840E+02
  521  0.5014E+03   4.517  0.6081E-03  0.1100E+00  0.4156E+02
  523  0.5123E+03   4.616  0.6232E-03  0.1167E+00  0.4495E+02
  525  0.5236E+03   4.717  0.6380E-03  0.1237E+00  0.4857E+02
  527  0.5350E+03   4.820  0.6526E-03  0.1311E+00  0.5244E+02
  529  0.5467E+03   4.926  0.6668E-03  0.1388E+00  0.5658E+02
  531  0.5587E+03   5.033  0.6805E-03  0.1468E+00  0.6099E+02
  533  0.5709E+03   5.144  0.6937E-03  0.1551E+00  0.6569E+02
  535  0.5834E+03   5.256  0.7063E-03  0.1639E+00  0.7069E+02
  537  0.5962E+03   5.371  0.7182E-03  0.1729E+00  0.7601E+02
  539  0.6093E+03   5.489  0.7294E-03  0.1823E+00  0.8165E+02
  541  0.6226E+03   5.609  0.7399E-03  0.1921E+00  0.8764E+02
  543  0.6363E+03   5.732  0.7495E-03  0.2022E+00  0.9397E+02
  545  0.6502E+03   5.858  0.7582E-03  0.2127E+00  0.1007E+03
  547  0.6644E+03   5.986  0.7661E-03  0.2235E+00  0.1077E+03
  549  0.6790E+03   6.117  0.7730E-03  0.2347E+00  0.1152E+03
  551  0.6938E+03   6.251  0.7788E-03  0.2462E+00  0.1231E+03
  553  0.7090E+03   6.388  0.7836E-03  0.2581E+00  0.1313E+03
  555  0.7246E+03   6.528  0.7873E-03  0.2702E+00  0.1400E+03
  557  0.7404E+03   6.670  0.7898E-03  0.2827E+00  0.1491E+03
  559  0.7566E+03   6.817  0.7911E-03  0.2956E+00  0.1587E+03
  561  0.7732E+03   6.966  0.7913E-03  0.3087E+00  0.1686E+03
  563  0.7901E+03   7.118  0.7901E-03  0.3221E+00  0.1791E+03
  565  0.8074E+03   7.274  0.7878E-03  0.3357E+00  0.1899E+03
  567  0.8251E+03   7.434  0.7841E-03  0.3496E+00  0.2012E+03
  569  0.8432E+03   7.596  0.7792E-03  0.3638E+00  0.2129E+03
  571  0.8617E+03   7.763  0.7730E-03  0.3781E+00  0.2251E+03
  574  0.8901E+03   8.019  0.7613E-03  0.4000E+00  0.2442E+03
  576  0.9096E+03   8.195  0.7520E-03  0.4148E+00  0.2574E+03
  578  0.9295E+03   8.374  0.7415E-03  0.4298E+00  0.2711E+03
  580  0.9499E+03   8.557  0.7298E-03  0.4448E+00  0.2851E+03
  582  0.9707E+03   8.745  0.7170E-03  0.4599E+00  0.2996E+03
  584  0.9919E+03   8.936  0.7031E-03  0.4751E+00  0.3144E+03
  586  0.1014E+04   9.132  0.6882E-03  0.4903E+00  0.3295E+03
  588  0.1036E+04   9.332  0.6723E-03  0.5054E+00  0.3450E+03
  590  0.1059E+04   9.536  0.6555E-03  0.5206E+00  0.3608E+03
  592  0.1082E+04   9.745  0.6380E-03  0.5357E+00  0.3768E+03
  594  0.1105E+04   9.958  0.6197E-03  0.5507E+00  0.3932E+03
  596  0.1130E+04  10.177  0.6007E-03  0.5656E+00  0.4097E+03
  598  0.1154E+04  10.399  0.5811E-03  0.5803E+00  0.4264E+03
  600  0.1180E+04  10.627  0.5611E-03  0.5949E+00  0.4433E+03
  602  0.1205E+04  10.860  0.5407E-03  0.6092E+00  0.4604E+03
  604  0.1232E+04  11.098  0.5200E-03  0.6234E+00  0.4775E+03
  606  0.1259E+04  11.341  0.4990E-03  0.6373E+00  0.4947E+03
  608  0.1286E+04  11.589  0.4780E-03  0.6509E+00  0.5119E+03
  610  0.1315E+04  11.843  0.4569E-03  0.6642E+00  0.5291E+03
  612  0.1343E+04  12.102  0.4359E-03  0.6772E+00  0.5463E+03
  614  0.1373E+04  12.367  0.4150E-03  0.6899E+00  0.5634E+03
  616  0.1403E+04  12.638  0.3944E-03  0.7022E+00  0.5804E+03
  618  0.1434E+04  12.915  0.3740E-03  0.7141E+00  0.5973E+03
  620  0.1465E+04  13.197  0.3540E-03  0.7257E+00  0.6140E+03
  622  0.1497E+04  13.486  0.3345E-03  0.7369E+00  0.6305E+03
  624  0.1530E+04  13.782  0.3154E-03  0.7477E+00  0.6467E+03
  626  0.1563E+04  14.083  0.2968E-03  0.7581E+00  0.6628E+03
  628  0.1597E+04  14.392  0.2789E-03  0.7681E+00  0.6785E+03
  630  0.1632E+04  14.707  0.2616E-03  0.7777E+00  0.6939E+03
  632  0.1668E+04  15.029  0.2449E-03  0.7869E+00  0.7090E+03
  634  0.1705E+04  15.358  0.2289E-03  0.7957E+00  0.7238E+03
  636  0.1742E+04  15.694  0.2137E-03  0.8041E+00  0.7382E+03
  638  0.1780E+04  16.038  0.1991E-03  0.8121E+00  0.7522E+03
  640  0.1819E+04  16.389  0.1853E-03  0.8198E+00  0.7658E+03
  642  0.1859E+04  16.748  0.1722E-03  0.8270E+00  0.7791E+03
  644  0.1900E+04  17.115  0.1598E-03  0.8339E+00  0.7919E+03
  646  0.1941E+04  17.490  0.1481E-03  0.8404E+00  0.8044E+03
  648  0.1984E+04  17.873  0.1372E-03  0.8466E+00  0.8165E+03
  650  0.2027E+04  18.264  0.1271E-03  0.8524E+00  0.8281E+03
  652  0.2072E+04  18.664  0.1177E-03  0.8580E+00  0.8394E+03
  654  0.2117E+04  19.072  0.1091E-03  0.8632E+00  0.8503E+03
  656  0.2163E+04  19.490  0.1013E-03  0.8682E+00  0.8609E+03
  658  0.2211E+04  19.917  0.9415E-04  0.8729E+00  0.8711E+03
  660  0.2259E+04  20.353  0.8776E-04  0.8774E+00  0.8811E+03
  662  0.2309E+04  20.799  0.8204E-04  0.8816E+00  0.8908E+03
  664  0.2359E+04  21.254  0.7693E-04  0.8857E+00  0.9002E+03
  666  0.2411E+04  21.720  0.7237E-04  0.8896E+00  0.9095E+03
  668  0.2464E+04  22.195  0.6831E-04  0.8934E+00  0.9186E+03
  670  0.2518E+04  22.681  0.6468E-04  0.8970E+00  0.9277E+03
  672  0.2573E+04  23.178  0.6141E-04  0.9005E+00  0.9366E+03
  674  0.2629E+04  23.685  0.5844E-04  0.9040E+00  0.9454E+03
  676  0.2687E+04  24.204  0.5572E-04  0.9073E+00  0.9542E+03
  678  0.2745E+04  24.734  0.5319E-04  0.9105E+00  0.9629E+03
  680  0.2806E+04  25.276  0.5081E-04  0.9137E+00  0.9717E+03
  682  0.2867E+04  25.829  0.4854E-04  0.9168E+00  0.9804E+03
  684  0.2930E+04  26.395  0.4636E-04  0.9198E+00  0.9891E+03
  686  0.2994E+04  26.973  0.4425E-04  0.9227E+00  0.9977E+03
  688  0.3060E+04  27.563  0.4218E-04  0.9256E+00  0.1006E+04
  690  0.3127E+04  28.167  0.4015E-04  0.9284E+00  0.1015E+04
  692  0.3195E+04  28.784  0.3816E-04  0.9311E+00  0.1023E+04
  694  0.3265E+04  29.414  0.3620E-04  0.9337E+00  0.1032E+04
  696  0.3336E+04  30.058  0.3428E-04  0.9363E+00  0.1040E+04
  698  0.3409E+04  30.716  0.3241E-04  0.9388E+00  0.1049E+04
  700  0.3484E+04  31.389  0.3059E-04  0.9411E+00  0.1057E+04
  702  0.3560E+04  32.076  0.2881E-04  0.9434E+00  0.1065E+04
  704  0.3638E+04  32.778  0.2710E-04  0.9457E+00  0.1073E+04
  706  0.3718E+04  33.496  0.2545E-04  0.9478E+00  0.1081E+04
  708  0.3799E+04  34.230  0.2387E-04  0.9498E+00  0.1088E+04
  710  0.3883E+04  34.979  0.2237E-04  0.9518E+00  0.1096E+04
  712  0.3968E+04  35.745  0.2093E-04  0.9536E+00  0.1103E+04
  714  0.4055E+04  36.528  0.1958E-04  0.9554E+00  0.1110E+04
  716  0.4143E+04  37.328  0.1830E-04  0.9571E+00  0.1117E+04
  718  0.4234E+04  38.145  0.1710E-04  0.9588E+00  0.1124E+04
  720  0.4327E+04  38.980  0.1597E-04  0.9603E+00  0.1130E+04
  722  0.4422E+04  39.834  0.1492E-04  0.9618E+00  0.1137E+04
  724  0.4518E+04  40.706  0.1394E-04  0.9632E+00  0.1143E+04
  726  0.4617E+04  41.597  0.1302E-04  0.9646E+00  0.1149E+04
  728  0.4718E+04  42.508  0.1217E-04  0.9659E+00  0.1155E+04
  730  0.4822E+04  43.439  0.1138E-04  0.9671E+00  0.1161E+04
  732  0.4927E+04  44.390  0.1064E-04  0.9683E+00  0.1167E+04
  734  0.5035E+04  45.362  0.9955E-05  0.9694E+00  0.1173E+04
  736  0.5145E+04  46.356  0.9315E-05  0.9705E+00  0.1178E+04
  738  0.5258E+04  47.371  0.8718E-05  0.9715E+00  0.1183E+04
  740  0.5373E+04  48.408  0.8162E-05  0.9725E+00  0.1189E+04
  742  0.5491E+04  49.468  0.7643E-05  0.9735E+00  0.1194E+04
  744  0.5611E+04  50.551  0.7159E-05  0.9744E+00  0.1199E+04
  746  0.5734E+04  51.658  0.6707E-05  0.9752E+00  0.1204E+04
  748  0.5860E+04  52.789  0.6286E-05  0.9761E+00  0.1208E+04
  750  0.5988E+04  53.945  0.5892E-05  0.9769E+00  0.1213E+04
  752  0.6119E+04  55.126  0.5525E-05  0.9776E+00  0.1218E+04
  754  0.6253E+04  56.333  0.5182E-05  0.9784E+00  0.1222E+04
  756  0.6390E+04  57.567  0.4862E-05  0.9791E+00  0.1226E+04
  758  0.6530E+04  58.828  0.4563E-05  0.9797E+00  0.1231E+04
  760  0.6673E+04  60.116  0.4284E-05  0.9804E+00  0.1235E+04
  762  0.6819E+04  61.432  0.4024E-05  0.9810E+00  0.1239E+04
  764  0.6968E+04  62.777  0.3781E-05  0.9816E+00  0.1243E+04
  766  0.7121E+04  64.152  0.3554E-05  0.9821E+00  0.1247E+04
  768  0.7277E+04  65.557  0.3342E-05  0.9827E+00  0.1251E+04
  770  0.7436E+04  66.992  0.3144E-05  0.9832E+00  0.1255E+04
  772  0.7599E+04  68.459  0.2959E-05  0.9837E+00  0.1259E+04
  774  0.7765E+04  69.958  0.2786E-05  0.9842E+00  0.1262E+04
  776  0.7935E+04  71.490  0.2624E-05  0.9847E+00  0.1266E+04
  778  0.8109E+04  73.055  0.2473E-05  0.9851E+00  0.1270E+04
  780  0.8287E+04  74.655  0.2331E-05  0.9856E+00  0.1273E+04
  782  0.8468E+04  76.290  0.2199E-05  0.9860E+00  0.1277E+04
  784  0.8654E+04  77.960  0.2074E-05  0.9864E+00  0.1280E+04
  786  0.8843E+04  79.668  0.1958E-05  0.9868E+00  0.1283E+04
  788  0.9037E+04  81.412  0.1849E-05  0.9871E+00  0.1287E+04
  790  0.9235E+04  83.195  0.1746E-05  0.9875E+00  0.1290E+04
  792  0.9437E+04  85.016  0.1650E-05  0.9878E+00  0.1293E+04
  794  0.9643E+04  86.878  0.1560E-05  0.9882E+00  0.1296E+04
