  105  0.5539E+01   0.050  0.3245E-03  0.2059E-02  0.6815E-02
  107  0.5661E+01   0.051  0.3250E-03  0.2099E-02  0.7033E-02
  109  0.5785E+01   0.052  0.3276E-03  0.2139E-02  0.7263E-02
  111  0.5911E+01   0.053  0.3274E-03  0.2181E-02  0.7505E-02
  113  0.6041E+01   0.054  0.3272E-03  0.2223E-02  0.7756E-02
  115  0.6173E+01   0.056  0.3318E-03  0.2266E-02  0.8020E-02
  117  0.6308E+01   0.057  0.3372E-03  0.2311E-02  0.8299E-02
  119  0.6446E+01   0.058  0.3434E-03  0.2358E-02  0.8596E-02
  121  0.6587E+01   0.059  0.3508E-03  0.2407E-02  0.8912E-02
  123  0.6732E+01   0.061  0.3598E-03  0.2458E-02  0.9249E-02
  125  0.6879E+01   0.062  0.3721E-03  0.2511E-02  0.9611E-02
  127  0.7030E+01   0.063  0.3874E-03  0.2568E-02  0.1000E-01
  129  0.7184E+01   0.065  0.4011E-03  0.2628E-02  0.1043E-01
  131  0.7341E+01   0.066  0.3975E-03  0.2691E-02  0.1088E-01
  133  0.7502E+01   0.068  0.3968E-03  0.2755E-02  0.1135E-01
  135  0.7666E+01   0.069  0.4014E-03  0.2820E-02  0.1185E-01
  137  0.7834E+01   0.071  0.4096E-03  0.2888E-02  0.1237E-01
  139  0.8005E+01   0.072  0.4210E-03  0.2958E-02  0.1292E-01
  141  0.8181E+01   0.074  0.4328E-03  0.3033E-02  0.1352E-01
  143  0.8360E+01   0.075  0.4438E-03  0.3111E-02  0.1416E-01
  145  0.8543E+01   0.077  0.4607E-03  0.3193E-02  0.1485E-01
  147  0.8730E+01   0.079  0.4808E-03  0.3280E-02  0.1560E-01
  149  0.8921E+01   0.080  0.4989E-03  0.3373E-02  0.1642E-01
  151  0.9116E+01   0.082  0.5224E-03  0.3471E-02  0.1730E-01
  153  0.9316E+01   0.084  0.5464E-03  0.3577E-02  0.1827E-01
  155  0.9520E+01   0.086  0.5742E-03  0.3689E-02  0.1932E-01
  157  0.9728E+01   0.088  0.6086E-03  0.3811E-02  0.2049E-01
  159  0.9941E+01   0.090  0.6452E-03  0.3942E-02  0.2177E-01
  161  0.1016E+02   0.092  0.6882E-03  0.4085E-02  0.2320E-01
  163  0.1038E+02   0.094  0.7433E-03  0.4241E-02  0.2479E-01
  165  0.1061E+02   0.096  0.8031E-03  0.4413E-02  0.2659E-01
  167  0.1084E+02   0.098  0.8690E-03  0.4604E-02  0.2862E-01
  169  0.1108E+02   0.100  0.9431E-03  0.4814E-02  0.3092E-01
  171  0.1132E+02   0.102  0.1027E-02  0.5048E-02  0.3352E-01
  173  0.1157E+02   0.104  0.1124E-02  0.5309E-02  0.3649E-01
  175  0.1182E+02   0.107  0.1236E-02  0.5600E-02  0.3988E-01
  177  0.1208E+02   0.109  0.1503E-02  0.5946E-02  0.4399E-01
  179  0.1235E+02   0.111  0.1657E-02  0.6353E-02  0.4894E-01
  181  0.1262E+02   0.114  0.1837E-02  0.6813E-02  0.5465E-01
  183  0.1289E+02   0.116  0.2053E-02  0.7335E-02  0.6127E-01
  185  0.1317E+02   0.119  0.2310E-02  0.7932E-02  0.6901E-01
  187  0.1346E+02   0.121  0.2626E-02  0.8620E-02  0.7813E-01
  189  0.1376E+02   0.124  0.3016E-02  0.9421E-02  0.8898E-01
  191  0.1406E+02   0.127  0.3515E-02  0.1037E-01  0.1020E+00
  193  0.1437E+02   0.129  0.4133E-02  0.1149E-01  0.1180E+00
  195  0.1468E+02   0.132  0.4893E-02  0.1285E-01  0.1376E+00
  197  0.1500E+02   0.135  0.5812E-02  0.1449E-01  0.1619E+00
  199  0.1533E+02   0.138  0.6925E-02  0.1649E-01  0.1920E+00
  201  0.1567E+02   0.141  0.8200E-02  0.1892E-01  0.2295E+00
  203  0.1601E+02   0.144  0.9540E-02  0.2185E-01  0.2756E+00
  205  0.1636E+02   0.147  0.1072E-01  0.2531E-01  0.3313E+00
  207  0.1672E+02   0.151  0.1141E-01  0.2922E-01  0.3957E+00
  209  0.1709E+02   0.154  0.1137E-01  0.3341E-01  0.4662E+00
  211  0.1746E+02   0.157  0.1065E-01  0.3761E-01  0.5383E+00
  213  0.1784E+02   0.161  0.9509E-02  0.4158E-01  0.6080E+00
  215  0.1823E+02   0.164  0.8269E-02  0.4517E-01  0.6724E+00
  217  0.1863E+02   0.168  0.7137E-02  0.4836E-01  0.7308E+00
  219  0.1904E+02   0.172  0.6194E-02  0.5117E-01  0.7834E+00
  221  0.1946E+02   0.175  0.5458E-02  0.5367E-01  0.8312E+00
  223  0.1988E+02   0.179  0.4848E-02  0.5594E-01  0.8757E+00
  225  0.2032E+02   0.183  0.3873E-02  0.5792E-01  0.9152E+00
  227  0.2076E+02   0.187  0.3342E-02  0.5957E-01  0.9490E+00
  229  0.2122E+02   0.191  0.2914E-02  0.6104E-01  0.9797E+00
  231  0.2168E+02   0.195  0.2540E-02  0.6235E-01  0.1008E+01
  233  0.2216E+02   0.200  0.2299E-02  0.6352E-01  0.1033E+01
  235  0.2264E+02   0.204  0.2129E-02  0.6461E-01  0.1057E+01
  237  0.2314E+02   0.208  0.2009E-02  0.6565E-01  0.1081E+01
  239  0.2364E+02   0.213  0.1931E-02  0.6666E-01  0.1105E+01
  241  0.2416E+02   0.218  0.1892E-02  0.6765E-01  0.1128E+01
  243  0.2469E+02   0.222  0.1892E-02  0.6865E-01  0.1152E+01
  245  0.2523E+02   0.227  0.1932E-02  0.6968E-01  0.1178E+01
  247  0.2578E+02   0.232  0.2017E-02  0.7076E-01  0.1205E+01
  249  0.2635E+02   0.237  0.2157E-02  0.7191E-01  0.1235E+01
  251  0.2693E+02   0.243  0.2357E-02  0.7319E-01  0.1269E+01
  253  0.2752E+02   0.248  0.2631E-02  0.7461E-01  0.1308E+01
  255  0.2812E+02   0.253  0.2996E-02  0.7625E-01  0.1353E+01
  257  0.2873E+02   0.259  0.3468E-02  0.7816E-01  0.1407E+01
  259  0.2936E+02   0.265  0.4066E-02  0.8043E-01  0.1473E+01
  261  0.3001E+02   0.270  0.4807E-02  0.8316E-01  0.1553E+01
  263  0.3066E+02   0.276  0.5710E-02  0.8646E-01  0.1653E+01
  265  0.3134E+02   0.282  0.6765E-02  0.9047E-01  0.1776E+01
  267  0.3202E+02   0.288  0.7899E-02  0.9531E-01  0.1929E+01
  269  0.3272E+02   0.295  0.8941E-02  0.1010E+00  0.2113E+01
  271  0.3344E+02   0.301  0.9646E-02  0.1076E+00  0.2329E+01
  273  0.3417E+02   0.308  0.9805E-02  0.1147E+00  0.2568E+01
  275  0.3492E+02   0.315  0.9400E-02  0.1220E+00  0.2819E+01
  277  0.3568E+02   0.321  0.8595E-02  0.1290E+00  0.3066E+01
  279  0.3647E+02   0.329  0.7587E-02  0.1356E+00  0.3300E+01
  281  0.3726E+02   0.336  0.6544E-02  0.1414E+00  0.3514E+01
  283  0.3808E+02   0.343  0.5604E-02  0.1466E+00  0.3707E+01
  285  0.3891E+02   0.351  0.4841E-02  0.1511E+00  0.3879E+01
  287  0.3977E+02   0.358  0.4279E-02  0.1551E+00  0.4036E+01
  289  0.4064E+02   0.366  0.3905E-02  0.1587E+00  0.4181E+01
  291  0.4153E+02   0.374  0.3700E-02  0.1621E+00  0.4321E+01
  293  0.4244E+02   0.382  0.3652E-02  0.1655E+00  0.4460E+01
  295  0.4336E+02   0.391  0.3756E-02  0.1689E+00  0.4606E+01
  297  0.4431E+02   0.399  0.4015E-02  0.1725E+00  0.4764E+01
  299  0.4528E+02   0.408  0.4437E-02  0.1765E+00  0.4941E+01
  301  0.4628E+02   0.417  0.5020E-02  0.1810E+00  0.5148E+01
  303  0.4729E+02   0.426  0.5739E-02  0.1863E+00  0.5393E+01
  305  0.4833E+02   0.435  0.6522E-02  0.1924E+00  0.5685E+01
  307  0.4938E+02   0.445  0.7225E-02  0.1995E+00  0.6030E+01
  309  0.5046E+02   0.455  0.7661E-02  0.2075E+00  0.6425E+01
  311  0.5157E+02   0.465  0.7688E-02  0.2160E+00  0.6857E+01
  313  0.5270E+02   0.475  0.7307E-02  0.2246E+00  0.7303E+01
  315  0.5385E+02   0.485  0.6648E-02  0.2328E+00  0.7740E+01
  317  0.5503E+02   0.496  0.5897E-02  0.2404E+00  0.8152E+01
  319  0.5624E+02   0.507  0.5212E-02  0.2473E+00  0.8533E+01
  321  0.5747E+02   0.518  0.4688E-02  0.2536E+00  0.8886E+01
  323  0.5873E+02   0.529  0.4360E-02  0.2594E+00  0.9220E+01
  325  0.6001E+02   0.541  0.4229E-02  0.2649E+00  0.9548E+01
  327  0.6133E+02   0.552  0.4284E-02  0.2705E+00  0.9883E+01
  329  0.6267E+02   0.565  0.4500E-02  0.2763E+00  0.1024E+02
  331  0.6404E+02   0.577  0.4828E-02  0.2826E+00  0.1064E+02
  333  0.6544E+02   0.590  0.5184E-02  0.2895E+00  0.1108E+02
  335  0.6688E+02   0.603  0.5443E-02  0.2970E+00  0.1158E+02
  337  0.6834E+02   0.616  0.5490E-02  0.3050E+00  0.1212E+02
  339  0.6984E+02   0.629  0.5289E-02  0.3132E+00  0.1268E+02
  341  0.7137E+02   0.643  0.4902E-02  0.3211E+00  0.1324E+02
  343  0.7293E+02   0.657  0.4453E-02  0.3286E+00  0.1377E+02
  345  0.7453E+02   0.671  0.4053E-02  0.3355E+00  0.1428E+02
  347  0.7616E+02   0.686  0.3770E-02  0.3420E+00  0.1477E+02
  349  0.7783E+02   0.701  0.3623E-02  0.3482E+00  0.1524E+02
  351  0.7953E+02   0.717  0.3594E-02  0.3544E+00  0.1572E+02
  353  0.8127E+02   0.732  0.3641E-02  0.3607E+00  0.1623E+02
  355  0.8305E+02   0.748  0.3695E-02  0.3672E+00  0.1676E+02
  357  0.8487E+02   0.765  0.3679E-02  0.3739E+00  0.1732E+02
  359  0.8673E+02   0.781  0.3554E-02  0.3807E+00  0.1790E+02
  361  0.8863E+02   0.798  0.3333E-02  0.3873E+00  0.1848E+02
  363  0.9057E+02   0.816  0.3076E-02  0.3937E+00  0.1904E+02
  365  0.9255E+02   0.834  0.2843E-02  0.3997E+00  0.1959E+02
  367  0.9458E+02   0.852  0.2671E-02  0.4053E+00  0.2012E+02
  369  0.9665E+02   0.871  0.2563E-02  0.4108E+00  0.2064E+02
  371  0.9877E+02   0.890  0.2496E-02  0.4162E+00  0.2116E+02
  373  0.1009E+03   0.909  0.2490E-02  0.4215E+00  0.2169E+02
  375  0.1031E+03   0.929  0.2384E-02  0.4270E+00  0.2224E+02
  377  0.1054E+03   0.950  0.2252E-02  0.4323E+00  0.2280E+02
  379  0.1077E+03   0.970  0.2109E-02  0.4374E+00  0.2334E+02
  381  0.1101E+03   0.992  0.1966E-02  0.4423E+00  0.2387E+02
  383  0.1125E+03   1.013  0.1880E-02  0.4470E+00  0.2439E+02
  385  0.1149E+03   1.035  0.1814E-02  0.4516E+00  0.2490E+02
  387  0.1175E+03   1.058  0.1793E-02  0.4561E+00  0.2543E+02
  389  0.1200E+03   1.081  0.1754E-02  0.4607E+00  0.2597E+02
  391  0.1227E+03   1.105  0.1685E-02  0.4653E+00  0.2652E+02
  393  0.1253E+03   1.129  0.1618E-02  0.4698E+00  0.2708E+02
  395  0.1281E+03   1.154  0.1571E-02  0.4742E+00  0.2763E+02
  397  0.1309E+03   1.179  0.1557E-02  0.4786E+00  0.2820E+02
  399  0.1338E+03   1.205  0.1563E-02  0.4830E+00  0.2878E+02
  401  0.1367E+03   1.231  0.1570E-02  0.4876E+00  0.2940E+02
  403  0.1397E+03   1.258  0.1556E-02  0.4923E+00  0.3005E+02
  405  0.1427E+03   1.286  0.1544E-02  0.4970E+00  0.3071E+02
  407  0.1459E+03   1.314  0.1553E-02  0.5019E+00  0.3140E+02
  409  0.1491E+03   1.343  0.1581E-02  0.5069E+00  0.3213E+02
  411  0.1523E+03   1.372  0.1611E-02  0.5120E+00  0.3291E+02
  413  0.1557E+03   1.402  0.1628E-02  0.5174E+00  0.3374E+02
  415  0.1591E+03   1.433  0.1638E-02  0.5230E+00  0.3461E+02
  417  0.1625E+03   1.464  0.1658E-02  0.5287E+00  0.3552E+02
  419  0.1661E+03   1.496  0.1688E-02  0.5346E+00  0.3649E+02
  421  0.1697E+03   1.529  0.1714E-02  0.5408E+00  0.3752E+02
  423  0.1735E+03   1.563  0.1727E-02  0.5472E+00  0.3861E+02
  425  0.1773E+03   1.597  0.1734E-02  0.5538E+00  0.3976E+02
  427  0.1811E+03   1.632  0.1743E-02  0.5605E+00  0.4096E+02
  429  0.1851E+03   1.668  0.1752E-02  0.5674E+00  0.4222E+02
  431  0.1892E+03   1.704  0.1751E-02  0.5745E+00  0.4354E+02
  433  0.1933E+03   1.741  0.1741E-02  0.5818E+00  0.4492E+02
  435  0.1975E+03   1.780  0.1727E-02  0.5891E+00  0.4635E+02
  437  0.2019E+03   1.819  0.1711E-02  0.5966E+00  0.4783E+02
  439  0.2063E+03   1.858  0.1687E-02  0.6041E+00  0.4936E+02
  441  0.2108E+03   1.899  0.1657E-02  0.6117E+00  0.5093E+02
  443  0.2154E+03   1.941  0.1623E-02  0.6193E+00  0.5254E+02
  445  0.2201E+03   1.983  0.1586E-02  0.6269E+00  0.5419E+02
  447  0.2249E+03   2.027  0.1545E-02  0.6345E+00  0.5587E+02
  449  0.2299E+03   2.071  0.1501E-02  0.6421E+00  0.5758E+02
  451  0.2349E+03   2.116  0.1456E-02  0.6496E+00  0.5932E+02
  453  0.2401E+03   2.163  0.1411E-02  0.6570E+00  0.6107E+02
  455  0.2453E+03   2.210  0.1365E-02  0.6644E+00  0.6285E+02
  457  0.2507E+03   2.258  0.1319E-02  0.6716E+00  0.6464E+02
  459  0.2562E+03   2.308  0.1275E-02  0.6788E+00  0.6645E+02
  461  0.2618E+03   2.358  0.1232E-02  0.6859E+00  0.6828E+02
  463  0.2675E+03   2.410  0.1191E-02  0.6929E+00  0.7012E+02
  465  0.2734E+03   2.463  0.1152E-02  0.6998E+00  0.7198E+02
  467  0.2794E+03   2.517  0.1115E-02  0.7067E+00  0.7386E+02
  469  0.2855E+03   2.572  0.1080E-02  0.7134E+00  0.7576E+02
  471  0.2917E+03   2.628  0.1047E-02  0.7201E+00  0.7768E+02
  473  0.2981E+03   2.686  0.1015E-02  0.7268E+00  0.7963E+02
  475  0.3046E+03   2.745  0.9852E-03  0.7333E+00  0.8160E+02
  477  0.3113E+03   2.805  0.9561E-03  0.7399E+00  0.8360E+02
  479  0.3181E+03   2.866  0.9276E-03  0.7463E+00  0.8562E+02
  481  0.3251E+03   2.929  0.8994E-03  0.7527E+00  0.8768E+02
  483  0.3322E+03   2.993  0.8715E-03  0.7591E+00  0.8975E+02
  485  0.3395E+03   3.058  0.8434E-03  0.7654E+00  0.9185E+02
  487  0.3469E+03   3.125  0.8153E-03  0.7716E+00  0.9397E+02
  489  0.3545E+03   3.194  0.7869E-03  0.7777E+00  0.9612E+02
  491  0.3623E+03   3.264  0.7584E-03  0.7838E+00  0.9827E+02
  493  0.3702E+03   3.335  0.7298E-03  0.7898E+00  0.1004E+03
  495  0.3783E+03   3.408  0.7014E-03  0.7956E+00  0.1026E+03
  497  0.3866E+03   3.483  0.6732E-03  0.8014E+00  0.1048E+03
  499  0.3951E+03   3.559  0.6454E-03  0.8070E+00  0.1070E+03
  501  0.4037E+03   3.637  0.6181E-03  0.8125E+00  0.1092E+03
  503  0.4126E+03   3.717  0.5915E-03  0.8179E+00  0.1114E+03
  505  0.4216E+03   3.798  0.5656E-03  0.8232E+00  0.1136E+03
  507  0.4308E+03   3.881  0.5406E-03  0.8284E+00  0.1158E+03
  509  0.4403E+03   3.966  0.5163E-03  0.8334E+00  0.1180E+03
  511  0.4499E+03   4.053  0.4928E-03  0.8383E+00  0.1201E+03
  513  0.4598E+03   4.142  0.4701E-03  0.8431E+00  0.1223E+03
  515  0.4698E+03   4.233  0.4481E-03  0.8478E+00  0.1245E+03
  517  0.4801E+03   4.325  0.4268E-03  0.8524E+00  0.1266E+03
  519  0.4906E+03   4.420  0.4062E-03  0.8568E+00  0.1288E+03
  521  0.5014E+03   4.517  0.3862E-03  0.8611E+00  0.1309E+03
  523  0.5123E+03   4.616  0.3669E-03  0.8653E+00  0.1330E+03
  525  0.5236E+03   4.717  0.3482E-03  0.8694E+00  0.1351E+03
  527  0.5350E+03   4.820  0.3302E-03  0.8733E+00  0.1372E+03
  529  0.5467E+03   4.926  0.3128E-03  0.8771E+00  0.1392E+03
  531  0.5587E+03   5.033  0.2961E-03  0.8808E+00  0.1412E+03
  533  0.5709E+03   5.144  0.2800E-03  0.8844E+00  0.1432E+03
  535  0.5834E+03   5.256  0.2646E-03  0.8878E+00  0.1452E+03
  537  0.5962E+03   5.371  0.2498E-03  0.8912E+00  0.1472E+03
  539  0.6093E+03   5.489  0.2357E-03  0.8944E+00  0.1491E+03
  541  0.6226E+03   5.609  0.2222E-03  0.8975E+00  0.1510E+03
  543  0.6363E+03   5.732  0.2094E-03  0.9005E+00  0.1529E+03
  545  0.6502E+03   5.858  0.1971E-03  0.9033E+00  0.1547E+03
  547  0.6644E+03   5.986  0.1855E-03  0.9061E+00  0.1565E+03
  549  0.6790E+03   6.117  0.1744E-03  0.9088E+00  0.1583E+03
  551  0.6938E+03   6.251  0.1638E-03  0.9113E+00  0.1600E+03
  553  0.7090E+03   6.388  0.1538E-03  0.9138E+00  0.1618E+03
  555  0.7246E+03   6.528  0.1443E-03  0.9161E+00  0.1634E+03
  557  0.7404E+03   6.670  0.1353E-03  0.9184E+00  0.1651E+03
  559  0.7566E+03   6.817  0.1269E-03  0.9205E+00  0.1667E+03
  561  0.7732E+03   6.966  0.1188E-03  0.9226E+00  0.1682E+03
  563  0.7901E+03   7.118  0.1113E-03  0.9246E+00  0.1698E+03
  565  0.8074E+03   7.274  0.1041E-03  0.9265E+00  0.1713E+03
  567  0.8251E+03   7.434  0.9744E-04  0.9283E+00  0.1728E+03
  569  0.8432E+03   7.596  0.9112E-04  0.9300E+00  0.1742E+03
  571  0.8617E+03   7.763  0.8519E-04  0.9317E+00  0.1756E+03
  573  0.8805E+03   7.933  0.7962E-04  0.9332E+00  0.1770E+03
  575  0.8998E+03   8.106  0.7439E-04  0.9348E+00  0.1783E+03
  577  0.9195E+03   8.284  0.6949E-04  0.9362E+00  0.1796E+03
  579  0.9396E+03   8.465  0.6489E-04  0.9376E+00  0.1809E+03
  581  0.9602E+03   8.651  0.6060E-04  0.9389E+00  0.1821E+03
  583  0.9812E+03   8.840  0.5658E-04  0.9401E+00  0.1833E+03
  585  0.1003E+04   9.034  0.5283E-04  0.9413E+00  0.1845E+03
  587  0.1025E+04   9.231  0.4932E-04  0.9425E+00  0.1857E+03
  589  0.1047E+04   9.434  0.4604E-04  0.9436E+00  0.1868E+03
  591  0.1070E+04   9.640  0.4299E-04  0.9446E+00  0.1879E+03
  593  0.1093E+04   9.851  0.4014E-04  0.9456E+00  0.1889E+03
  595  0.1117E+04  10.067  0.3748E-04  0.9465E+00  0.1900E+03
  597  0.1142E+04  10.287  0.3500E-04  0.9474E+00  0.1910E+03
  599  0.1167E+04  10.513  0.3270E-04  0.9483E+00  0.1920E+03
  601  0.1192E+04  10.743  0.3055E-04  0.9491E+00  0.1929E+03
  603  0.1219E+04  10.978  0.2855E-04  0.9499E+00  0.1939E+03
  605  0.1245E+04  11.218  0.2669E-04  0.9506E+00  0.1948E+03
  607  0.1273E+04  11.464  0.2495E-04  0.9514E+00  0.1957E+03
  609  0.1300E+04  11.715  0.2334E-04  0.9520E+00  0.1966E+03
  611  0.1329E+04  11.972  0.2183E-04  0.9527E+00  0.1974E+03
