  649  0.2005E+04  18.067  0.4015E-06  0.5235E-04  0.9787E-01
  651  0.2049E+04  18.463  0.5260E-06  0.7127E-04  0.1360E+00
  653  0.2094E+04  18.867  0.6857E-06  0.9657E-04  0.1882E+00
  655  0.2140E+04  19.280  0.8893E-06  0.1302E-03  0.2591E+00
  657  0.2187E+04  19.702  0.1148E-05  0.1748E-03  0.3549E+00
  659  0.2235E+04  20.134  0.1473E-05  0.2334E-03  0.4839E+00
  661  0.2284E+04  20.575  0.1881E-05  0.3102E-03  0.6566E+00
  663  0.2334E+04  21.025  0.2390E-05  0.4104E-03  0.8866E+00
  665  0.2385E+04  21.486  0.3020E-05  0.5401E-03  0.1191E+01
  667  0.2437E+04  21.956  0.3795E-05  0.7075E-03  0.1593E+01
  669  0.2490E+04  22.437  0.4744E-05  0.9221E-03  0.2119E+01
  671  0.2545E+04  22.928  0.5897E-05  0.1196E-02  0.2805E+01
  673  0.2601E+04  23.430  0.7290E-05  0.1543E-02  0.3693E+01
  675  0.2658E+04  23.943  0.8960E-05  0.1981E-02  0.4839E+01
  677  0.2716E+04  24.468  0.1095E-04  0.2530E-02  0.6307E+01
  679  0.2775E+04  25.003  0.1331E-04  0.3215E-02  0.8178E+01
  681  0.2836E+04  25.551  0.1607E-04  0.4065E-02  0.1055E+02
  683  0.2898E+04  26.110  0.1930E-04  0.5111E-02  0.1353E+02
  685  0.2962E+04  26.682  0.2303E-04  0.6393E-02  0.1727E+02
  687  0.3027E+04  27.266  0.2732E-04  0.7955E-02  0.2192E+02
  689  0.3093E+04  27.863  0.3220E-04  0.9844E-02  0.2767E+02
  691  0.3161E+04  28.473  0.3772E-04  0.1212E-01  0.3474E+02
  693  0.3230E+04  29.097  0.4390E-04  0.1483E-01  0.4337E+02
  695  0.3300E+04  29.734  0.5076E-04  0.1805E-01  0.5384E+02
  697  0.3373E+04  30.385  0.5831E-04  0.2186E-01  0.6646E+02
  699  0.3447E+04  31.051  0.6653E-04  0.2631E-01  0.8157E+02
  701  0.3522E+04  31.730  0.7540E-04  0.3150E-01  0.9955E+02
  703  0.3599E+04  32.425  0.8488E-04  0.3749E-01  0.1208E+03
  705  0.3678E+04  33.135  0.9488E-04  0.4438E-01  0.1457E+03
  707  0.3759E+04  33.861  0.1053E-03  0.5223E-01  0.1747E+03
  709  0.3841E+04  34.602  0.1161E-03  0.6112E-01  0.2083E+03
  711  0.3925E+04  35.360  0.1271E-03  0.7112E-01  0.2470E+03
  713  0.4011E+04  36.134  0.1381E-03  0.8227E-01  0.2910E+03
  715  0.4099E+04  36.925  0.1489E-03  0.9464E-01  0.3409E+03
  717  0.4188E+04  37.734  0.1595E-03  0.1082E+00  0.3970E+03
  719  0.4280E+04  38.560  0.1696E-03  0.1231E+00  0.4596E+03
  721  0.4374E+04  39.405  0.1790E-03  0.1392E+00  0.5289E+03
  723  0.4470E+04  40.268  0.1875E-03  0.1566E+00  0.6053E+03
  725  0.4568E+04  41.149  0.1951E-03  0.1751E+00  0.6886E+03
  727  0.4668E+04  42.050  0.2014E-03  0.1948E+00  0.7790E+03
  729  0.4770E+04  42.971  0.2066E-03  0.2155E+00  0.8763E+03
  731  0.4874E+04  43.912  0.2103E-03  0.2372E+00  0.9803E+03
  733  0.4981E+04  44.874  0.2127E-03  0.2597E+00  0.1091E+04
  735  0.5090E+04  45.856  0.2136E-03  0.2830E+00  0.1207E+04
  737  0.5201E+04  46.860  0.2132E-03  0.3068E+00  0.1329E+04
  739  0.5315E+04  47.886  0.2115E-03  0.3310E+00  0.1456E+04
  741  0.5432E+04  48.935  0.2085E-03  0.3556E+00  0.1587E+04
  743  0.5551E+04  50.007  0.2044E-03  0.3803E+00  0.1722E+04
  745  0.5672E+04  51.102  0.1994E-03  0.4050E+00  0.1859E+04
  747  0.5796E+04  52.221  0.1935E-03  0.4295E+00  0.2000E+04
  749  0.5923E+04  53.364  0.1870E-03  0.4539E+00  0.2142E+04
  751  0.6053E+04  54.533  0.1799E-03  0.4779E+00  0.2285E+04
  753  0.6186E+04  55.727  0.1725E-03  0.5015E+00  0.2428E+04
  755  0.6321E+04  56.947  0.1648E-03  0.5246E+00  0.2572E+04
  757  0.6460E+04  58.194  0.1569E-03  0.5472E+00  0.2715E+04
  759  0.6601E+04  59.468  0.1490E-03  0.5691E+00  0.2858E+04
  761  0.6746E+04  60.770  0.1412E-03  0.5903E+00  0.2999E+04
  763  0.6893E+04  62.101  0.1334E-03  0.6109E+00  0.3138E+04
  765  0.7044E+04  63.461  0.1258E-03  0.6308E+00  0.3276E+04
  767  0.7198E+04  64.850  0.1183E-03  0.6499E+00  0.3411E+04
  769  0.7356E+04  66.271  0.1111E-03  0.6682E+00  0.3544E+04
  771  0.7517E+04  67.722  0.1041E-03  0.6858E+00  0.3674E+04
  773  0.7682E+04  69.205  0.9729E-04  0.7027E+00  0.3801E+04
  775  0.7850E+04  70.720  0.9077E-04  0.7188E+00  0.3926E+04
  777  0.8022E+04  72.269  0.8452E-04  0.7341E+00  0.4047E+04
  779  0.8197E+04  73.851  0.7854E-04  0.7487E+00  0.4164E+04
  781  0.8377E+04  75.468  0.7286E-04  0.7625E+00  0.4278E+04
  783  0.8560E+04  77.121  0.6747E-04  0.7756E+00  0.4389E+04
  785  0.8748E+04  78.809  0.6239E-04  0.7880E+00  0.4496E+04
  787  0.8939E+04  80.535  0.5760E-04  0.7997E+00  0.4599E+04
  789  0.9135E+04  82.299  0.5310E-04  0.8108E+00  0.4698E+04
  791  0.9335E+04  84.101  0.4890E-04  0.8212E+00  0.4793E+04
  793  0.9540E+04  85.942  0.4498E-04  0.8310E+00  0.4885E+04
  795  0.9748E+04  87.824  0.4134E-04  0.8402E+00  0.4974E+04
  797  0.9962E+04  89.747  0.3797E-04  0.8488E+00  0.5058E+04
  799  0.1018E+05  91.712  0.3484E-04  0.8569E+00  0.5139E+04
  801  0.1040E+05  93.721  0.3196E-04  0.8645E+00  0.5217E+04
  803  0.1063E+05  95.773  0.2930E-04  0.8717E+00  0.5292E+04
  805  0.1086E+05  97.870  0.2685E-04  0.8783E+00  0.5363E+04
  807  0.1110E+05 100.013  0.2461E-04  0.8846E+00  0.5431E+04
  809  0.1134E+05 102.203  0.2255E-04  0.8904E+00  0.5497E+04
  811  0.1159E+05 104.441  0.2066E-04  0.8959E+00  0.5559E+04
  813  0.1185E+05 106.728  0.1893E-04  0.9011E+00  0.5619E+04
  815  0.1211E+05 109.065  0.1736E-04  0.9059E+00  0.5676E+04
  817  0.1237E+05 111.453  0.1592E-04  0.9104E+00  0.5731E+04
  819  0.1264E+05 113.894  0.1461E-04  0.9146E+00  0.5784E+04
  821  0.1292E+05 116.388  0.1341E-04  0.9186E+00  0.5834E+04
  823  0.1320E+05 118.936  0.1232E-04  0.9223E+00  0.5882E+04
  825  0.1349E+05 121.541  0.1132E-04  0.9258E+00  0.5928E+04
  827  0.1379E+05 124.202  0.1041E-04  0.9290E+00  0.5973E+04
  829  0.1409E+05 126.922  0.9585E-05  0.9321E+00  0.6015E+04
  831  0.1440E+05 129.701  0.8831E-05  0.9350E+00  0.6057E+04
  833  0.1471E+05 132.541  0.8144E-05  0.9377E+00  0.6096E+04
  835  0.1503E+05 135.443  0.7516E-05  0.9403E+00  0.6134E+04
  837  0.1536E+05 138.409  0.6944E-05  0.9427E+00  0.6171E+04
  839  0.1570E+05 141.440  0.6420E-05  0.9450E+00  0.6206E+04
  841  0.1604E+05 144.537  0.5942E-05  0.9472E+00  0.6240E+04
  843  0.1639E+05 147.702  0.5505E-05  0.9492E+00  0.6273E+04
  845  0.1675E+05 150.936  0.5105E-05  0.9512E+00  0.6305E+04
  847  0.1712E+05 154.241  0.4738E-05  0.9530E+00  0.6336E+04
  849  0.1750E+05 157.619  0.4401E-05  0.9548E+00  0.6366E+04
