 425      177.26    9.19494
 426      179.19    9.27918
 427      181.14    9.36099
 428      183.11    9.44185
 429      185.11    9.52128
 430      187.12    9.59483
 431      189.16    9.66670
 432      191.22    9.73766
 433      193.30    9.80277
 434      195.41    9.86541
 435      197.53    9.92608
 436      199.69    9.98263
 437      201.86   10.03572
 438      204.06   10.08727
 439      206.28   10.13579
 440      208.53   10.18055
 441      210.80   10.22335
 442      213.09   10.26375
 443      215.41   10.30155
 444      217.76   10.33753
 445      220.13   10.37102
 446      222.53   10.40219
 447      224.95   10.43141
 448      227.40   10.45905
 449      229.88   10.48506
 450      232.38   10.50743
 451      234.91   10.52700
 452      237.47   10.54674
 453      240.05   10.56671
 454      242.67   10.58692
 455      245.31   10.60488
 456      247.98   10.61776
 457      250.68   10.63024
 458      253.41   10.64287
 459      256.17   10.65566
 460      258.96   10.66688
 461      261.78   10.67420
 462      264.63   10.68116
 463      267.51   10.68822
 464      270.43   10.69536
 465      273.37   10.70020
 466      276.35   10.70270
 467      279.36   10.70525
 468      282.40   10.70784
 469      285.47   10.71003
 470      288.58   10.70881
 471      291.72   10.70740
 472      294.90   10.70599
 473      298.11   10.70458
 474      301.36   10.70028
 475      304.64   10.69522
 476      307.96   10.69013
 477      311.31   10.68499
 478      314.70   10.67769
 479      318.13   10.66936
 480      321.59   10.66095
 481      325.09   10.65246
 482      328.63   10.64205
 483      332.21   10.63082
 484      335.83   10.61948
 485      339.49   10.60803
 486      343.18   10.59474
 487      346.92   10.58114
 488      350.70   10.56740
 489      354.52   10.55317
 490      358.38   10.53742
 491      362.28   10.52143
 492      366.22   10.50527
 493      370.21   10.48841
 494      374.24   10.47130
 495      378.32   10.45402
 496      382.44   10.43633
 497      386.60   10.41823
 498      390.81   10.39994
 499      395.07   10.38136
 500      399.37   10.36227
 501      403.72   10.34298
 502      408.12   10.32345
 503      412.56   10.30337
 504      417.05   10.28309
 505      421.59   10.26258
 506      426.18   10.24119
 507      430.83   10.21942
 508      435.52   10.19739
 509      440.26   10.17494
 510      445.05   10.15226
 511      449.90   10.12933
 512      454.80   10.10612
 513      459.75   10.08268
 514      464.76   10.05905
 515      469.82   10.03524
 516      474.93   10.01117
 517      480.11    9.98708
 518      485.33    9.96277
 519      490.62    9.93832
 520      495.96    9.91354
 521      501.36    9.88848
 522      506.82    9.86348
 523      512.34    9.83833
 524      517.92    9.81312
 525      523.56    9.78816
 526      529.26    9.76293
 527      535.02    9.73744
 528      540.85    9.71168
 529      546.74    9.68616
 530      552.69    9.66082
 531      558.71    9.63522
 532      564.80    9.60914
 533      570.95    9.58279
 534      577.16    9.55711
 535      583.45    9.53116
 536      589.80    9.50493
 537      596.22    9.47843
 538      602.72    9.45241
 539      609.28    9.42642
 540      615.91    9.40014
 541      622.62    9.37359
 542      629.40    9.34743
 543      636.25    9.32133
 544      643.18    9.29496
 545      650.19    9.26830
 546      657.27    9.24223
 547      664.42    9.21630
 548      671.66    9.19008
 549      678.97    9.16359
 550      686.37    9.13796
 551      693.84    9.11218
 552      701.40    9.08614
 553      709.03    9.06018
 554      716.75    9.03483
 555      724.56    9.00922
 556      732.45    8.98333
 557      740.43    8.95809
 558      748.49    8.93283
 559      756.64    8.90730
 560      764.88    8.88199
 561      773.21    8.85707
 562      781.63    8.83189
 563      790.14    8.80681
 564      798.74    8.78306
 565      807.44    8.75906
 566      816.23    8.73480
 567      825.12    8.71028
 568      834.11    8.68554
 569      843.19    8.66060
 570      852.37    8.63540
 571      861.65    8.61144
 572      871.03    8.58847
 573      880.52    8.56526
 574      890.11    8.54179
 575      899.80    8.51808
 576      909.60    8.49411
 577      919.50    8.46989
 578      929.52    8.44663
 579      939.64    8.42438
 580      949.87    8.40190
 581      960.21    8.37917
 582      970.67    8.35629
 583      981.24    8.33333
 584      991.92    8.31013
 585     1002.73    8.28881
 586     1013.64    8.26742
 587     1024.68    8.24579
 588     1035.84    8.22393
 589     1047.12    8.20183
 590     1058.52    8.17950
 591     1070.05    8.15864
 592     1081.70    8.13794
 593     1093.48    8.11702
 594     1105.39    8.09595
 595     1117.42    8.07495
 596     1129.59    8.05388
 597     1141.89    8.03433
 598     1154.33    8.01457
 599     1166.90    7.99460
 600     1179.60    7.97441
 601     1192.45    7.95401
 602     1205.43    7.93454
 603     1218.56    7.91543
 604     1231.83    7.89612
 605     1245.24    7.87673
 606     1258.80    7.85731
 607     1272.51    7.83858
 608     1286.37    7.82035
 609     1300.37    7.80192
 610     1314.53    7.78329
 611     1328.85    7.76446
 612     1343.32    7.74650
 613     1357.95    7.72873
 614     1372.73    7.71078
 615     1387.68    7.69291
 616     1402.79    7.67508
 617     1418.07    7.65822
 618     1433.51    7.64118
 619     1449.12    7.62395
 620     1464.90    7.60654
 621     1480.85    7.59029
 622     1496.98    7.57430
 623     1513.28    7.55819
 624     1529.76    7.54229
